"id","allLetter","area","firstLetter","onlineTime","peopleNumber","platId","platName","proTime","problemTime","regCapital","status1","status2","type"
"766","","安徽","","2015-07-01 00:00:00","0","6006","盛鑫财富","2015-09","2015-09-30 00:00:00","1200","0","1","跑路"
"767","shanghaiyiduantouzi","上海","shydtz","2015-05-18 00:00:00","0","5352","上海易端投资","2015-09","2015-09-29 00:00:00","10000","0","1","停业"
"768","","广东","","2014-06-20 00:00:00","0","6023","央金玛","2015-09","2015-09-29 00:00:00","0","0","1","停业"
"769","hengfenglicai","河北","hflc","2015-01-15 00:00:00","0","4832","亨丰理财","2015-09","2015-09-29 00:00:00","0","0","1","提现困难"
"770","","广东","","2014-12-01 00:00:00","0","5922","全优理财","2015-09","2015-09-29 00:00:00","2000","0","1","提现困难"
"771","aitouwang","河南","atw","2013-10-10 00:00:00","0","493","爱投网","2015-09","2015-09-28 00:00:00","1200","0","0","提现困难"
"772","haoleyidai","河北","hlyd","2014-01-01 00:00:00","0","490","好乐易贷","2015-09","2015-09-28 00:00:00","360","0","0","跑路"
"773","yixinjinrong","山东","yxjr1","2015-06-01 00:00:00","0","3060","亿信金融","2015-09","2015-09-28 00:00:00","1000","0","0","跑路"
"774","faliwang","广西","flw2","2015-06-12 00:00:00","0","3063","发利网","2015-09","2015-09-28 00:00:00","8800","0","0","跑路"
"775","wenmaochuangtou","天津","wmct","2015-09-01 00:00:00","0","3067","文茂创投","2015-09","2015-09-28 00:00:00","0","0","0","跑路"
"776","hezhuziben1","上海","hzzb1","2015-09-01 00:00:00","0","3068","合筑资本","2015-09","2015-09-28 00:00:00","5000","0","0","跑路"
"777","","山东","","2015-08-01 00:00:00","0","5801","金通财富","2015-09","2015-09-28 00:00:00","500","0","1","跑路"
"778","suzhouyidai","安徽","szyd1","2014-11-25 00:00:00","0","1147","宿州易贷","2015-09","2015-09-27 00:00:00","2000","0","0","停业"
"779","","湖北","","2014-12-04 00:00:00","0","6132","旭晟金融","2015-09","2015-09-27 00:00:00","1000","0","1","停业"
"780","shangyidai","河南","syd","2013-01-05 00:00:00","0","358","商易贷","2015-09","2015-09-26 00:00:00","2000","0","0","提现困难"
"781","qianjinjia","上海","qjj","2015-08-13 00:00:00","0","4977","钱进家","2015-09","2015-09-23 00:00:00","3000","0","1","停业"
"782","fuyucaifu","山东","fycf","2015-04-17 00:00:00","0","2008","富裕财富","2015-09","2015-09-23 00:00:00","1000","0","0","提现困难"
"783","tangrendai","浙江","trd2","2015-02-09 00:00:00","0","1929","唐人贷","2015-09","2015-09-22 00:00:00","5000","0","0","跑路"
"784","zhejiangshangdai","浙江","zjsd","2013-05-22 00:00:00","0","158","浙江商贷","2015-09","2015-09-21 00:00:00","15000","0","0","停业"
"785","","北京","","2015-08-14 00:00:00","0","6125","利双赢","2015-09","2015-09-21 00:00:00","3000","0","1","停业"
"786","caisulicai2","浙江","cslc2","2015-06-24 00:00:00","0","4827","财术理财","2015-09","2015-09-21 00:00:00","0","0","1","提现困难"
"787","yinhecaifu","浙江","yhcf","2015-07-01 00:00:00","0","2177","银禾财富","2015-09","2015-09-21 00:00:00","8000","0","0","跑路"
"788","qianligu","上海","qlg","2014-07-14 00:00:00","0","3002","潜力股","2015-09","2015-09-20 00:00:00","8000","0","0","跑路"
"789","wanchenghuifeng","福建","wchf","2014-08-15 00:00:00","0","1184","万城汇丰","2015-09","2015-09-19 00:00:00","1000","0","0","跑路"
"790","yushengziben","上海","yszb1","2015-09-01 00:00:00","0","2958","御声资本","2015-09","2015-09-19 00:00:00","500000","0","0","跑路"
"791","jinrongjutou","广东","jrjt","2015-01-28 00:00:00","0","1592","金融聚投","2015-09","2015-09-17 00:00:00","1000","0","0","停业"
"792","rishoubao","上海","rsb","2015-08-15 00:00:00","0","4813","日收宝","2015-09","2015-09-17 00:00:00","0","0","1","跑路"
"793","","山东","","2015-07-01 00:00:00","0","5803","卓越易贷","2015-09","2015-09-17 00:00:00","1500","0","1","跑路"
"794","youjinke","北京","yjk","2015-03-17 00:00:00","0","2124","优金客","2015-09","2015-09-16 00:00:00","3000","0","0","停业"
"795","qianlianqianwang","广东","qlqw1","2015-08-18 00:00:00","0","2938","钱联钱网","2015-09","2015-09-16 00:00:00","1000","0","1","停业"
"796","honglichuangtou","山东","hlct1","2015-05-28 00:00:00","0","2932","弘利创投","2015-09","2015-09-16 00:00:00","500","0","0","提现困难"
"797","shunrongyidai","山东","sryd","2015-03-16 00:00:00","0","2933","顺融易贷","2015-09","2015-09-16 00:00:00","100","0","0","提现困难"
"798","cailitong","广东","clt2","2015-03-04 00:00:00","0","2934","财利通","2015-09","2015-09-16 00:00:00","5000","0","0","跑路"
"799","yongxinchuangtou2","山东","yxct2","2015-03-01 00:00:00","0","5960","永鑫创投","2015-09","2015-09-14 00:00:00","1000","0","0","停业"
"800","yingjindai","江苏","yjd4","2015-05-12 00:00:00","0","2532","赢金贷","2015-09","2015-09-14 00:00:00","1000","0","0","提现困难"
"801","jinxiancaifu","山东","jxcf1","2015-07-06 00:00:00","0","2919","金线财富","2015-09","2015-09-14 00:00:00","3000","0","0","提现困难"
"802","caihongcaifu","山东","chcf","2014-10-30 00:00:00","0","2922","彩虹财富","2015-09","2015-09-14 00:00:00","1600","0","0","提现困难"
"803","yixindai1","四川","yxd16","2013-01-23 00:00:00","0","2923","亿鑫贷","2015-09","2015-09-14 00:00:00","1000","0","0","跑路"
"804","chuangxintaiguan","山东","cxtg","2014-07-31 00:00:00","0","2931","创信泰冠","2015-09","2015-09-14 00:00:00","500","0","0","跑路"
"805","chouxintourong","山东","cxtr","2014-12-24 00:00:00","0","2884","酬信投融","2015-09","2015-09-13 00:00:00","1000","0","0","跑路"
"806","zhuotongwang","上海","ztw","2015-02-12 00:00:00","0","2885","卓彤网","2015-09","2015-09-13 00:00:00","1000","0","0","跑路"
"807","nuoyichuangtou","山东","nyct","2015-03-30 00:00:00","0","2886","诺一创投","2015-09","2015-09-11 00:00:00","5000","0","0","提现困难"
"808","touzhiyoudao","广东","tzyd1","2015-08-04 00:00:00","0","2503","投之有道","2015-09","2015-09-10 00:00:00","3000","0","1","停业"
"809","baodingtouzi","河北","bdtz","2015-03-21 00:00:00","0","2872","宝鼎投资","2015-09","2015-09-10 00:00:00","1000","0","0","跑路"
"810","xuanzhengchuangtou","山东","xzct","2015-07-08 00:00:00","0","2870","轩正创投","2015-09","2015-09-09 00:00:00","1500","0","0","提现困难"
"811","baochengcaifu","北京","bccf1","2015-06-01 00:00:00","0","2839","保诚财富","2015-09","2015-09-09 00:00:00","1000","0","0","跑路"
"812","","山东","","2015-01-01 00:00:00","0","5795","信鑫盛汇","2015-09","2015-09-08 00:00:00","3000","0","1","停业"
"813","huayuantouzi","北京","hytz2","2015-08-10 00:00:00","0","2811","华源投资","2015-09","2015-09-08 00:00:00","10000","0","0","跑路"
"814","hetaitouzi","山东","httz","2015-07-01 00:00:00","0","2824","和泰投资","2015-09","2015-09-08 00:00:00","1000","0","0","跑路"
"815","huashentuoyetouzi","北京","hstytz","2015-08-25 00:00:00","0","2837","华深拓业投资","2015-09","2015-09-08 00:00:00","1000","0","0","跑路"
"816","yihangdai","江苏","yhd4","2015-04-16 00:00:00","0","2823","益航贷","2015-09","2015-09-07 00:00:00","3000","0","0","停业"
"817","zhenghechuangtou","山东","zhct","2015-04-29 00:00:00","0","1896","正和创投","2015-09","2015-09-07 00:00:00","3000","0","0","跑路"
"818","haotaiwangdai","山东","htwd","2015-03-22 00:00:00","0","2012","豪泰网贷","2015-09","2015-09-07 00:00:00","500","0","0","跑路"
"819","caiandai","山东","cad","2015-02-09 00:00:00","0","2812","财安贷","2015-09","2015-09-07 00:00:00","3000","0","0","跑路"
"820","taixincaifu","山东","txcf","2015-08-01 00:00:00","0","2821","泰信财富","2015-09","2015-09-07 00:00:00","1200","0","0","跑路"
"821","yuanbangchuangtou","云南","ybct","2015-08-20 00:00:00","0","2822","元邦创投","2015-09","2015-09-07 00:00:00","10000","0","0","跑路"
"822","jinlingyidai1","江苏","jlyd1","2015-09-06 00:00:00","0","4592","金陵易贷","2015-09","2015-09-06 00:00:00","0","0","1","停业"
"823","nuoxinchuangtou","上海","nxct","2013-09-28 00:00:00","0","2814","诺信创投","2015-09","2015-09-06 00:00:00","1000","0","0","提现困难"
"824","zhongyintouzidanbao","山西","zytzdb","2015-09-02 00:00:00","0","2795","中银投资担保","2015-09","2015-09-06 00:00:00","3000","0","0","跑路"
"825","weilizhongdai","山东","wlzd","2015-03-12 00:00:00","0","2834","微利众贷","2015-09","2015-09-06 00:00:00","1000","0","0","跑路"
"826","guanfengtouzi","河北","gftz","2015-08-26 00:00:00","0","2791","冠丰投资","2015-09","2015-09-05 00:00:00","2000","0","0","跑路"
"827","yinchengcaifu2","湖北","yccf2","2015-05-01 00:00:00","0","6142","银城财富","2015-09","2015-09-03 00:00:00","5008","0","0","停业"
"828","hongxingedai","河南","hxed","2015-05-06 00:00:00","0","1978","红兴e贷","2015-09","2015-09-02 00:00:00","5000","0","0","跑路"
"829","jinhuitong","四川","jht","2015-08-27 00:00:00","0","2790","锦慧通","2015-09","2015-09-02 00:00:00","5000","0","0","跑路"
"830","yirongtouzi","广东","yrtz","2015-08-27 00:00:00","0","2792","易融投资","2015-09","2015-09-02 00:00:00","1000","0","0","跑路"
"831","xinshidai11","广东","xsd6","2015-05-20 00:00:00","0","2807","鑫十贷","2015-09","2015-09-02 00:00:00","1000","0","0","跑路"
"832","sanxiajinrong","重庆","sxjr9","2014-08-29 00:00:00","0","951","三峡金融","2015-09","2015-09-01 00:00:00","1000","0","0","停业"
"833","xiongmaoqianzhuang","四川","xmqz","2014-11-18 00:00:00","0","1164","熊猫钱庄","2015-09","2015-09-01 00:00:00","1000","0","0","停业"
"834","tongcaiwang","河南","tcw1","2014-11-01 00:00:00","0","1435","通财网","2015-09","2015-09-01 00:00:00","7000","0","1","停业"
"835","pincaiwang","浙江","pcw","2014-11-26 00:00:00","0","1492","品财网","2015-09","2015-09-01 00:00:00","10000","0","1","停业"
"836","itouzijia","上海","itzj","2015-01-01 00:00:00","0","1687","i投资家","2015-09","2015-09-01 00:00:00","0","0","1","停业"
"837","shenbaixin","广东","sbx","2014-10-13 00:00:00","0","1917","深佰信","2015-09","2015-09-01 00:00:00","3000","0","0","停业"
"838","guizhoudai","贵州","gzd1","2014-07-01 00:00:00","0","1997","贵州贷","2015-09","2015-09-01 00:00:00","0","0","1","停业"
"839","damiweijinrong","河北","dmwjr","2014-08-08 00:00:00","0","2110","大米微金融","2015-09","2015-09-01 00:00:00","1000","0","1","停业"
"840","jichaodai4","广东","jcd4","2015-05-17 00:00:00","0","2773","吉超贷","2015-09","2015-09-01 00:00:00","500","0","0","停业"
"841","qianqiandai","北京","qqd6","2014-11-01 00:00:00","0","3857","钱钱贷","2015-09","2015-09-01 00:00:00","5000","0","1","停业"
"842","tuotuyidai","河南","ttyd","2014-12-03 00:00:00","0","4975","拓途易贷","2015-09","2015-09-01 00:00:00","1200","0","0","停业"
"843","","福建","","2014-11-01 00:00:00","0","6029","招宝贷","2015-09","2015-09-01 00:00:00","5000","0","1","停业"
"844","","天津","","2015-06-01 00:00:00","0","6143","金正鸿通","2015-09","2015-09-01 00:00:00","5000","0","1","停业"
"845","shenmajinrong","安徽","smjr","2015-05-01 00:00:00","0","6160","什马金融（皖）","2015-09","2015-09-01 00:00:00","1000","0","0","停业"
"846","chuangxinzhongtou","湖北","cxzt","2014-12-28 00:00:00","0","1770","创新众投","2015-09","2015-09-01 00:00:00","1000","0","0","提现困难"
"847","zhonghuitongtouzi","广西","zhttz","2015-08-26 00:00:00","0","2774","中汇通投资","2015-09","2015-09-01 00:00:00","10000","0","0","跑路"
"848","tianlichengtouzi","山西","tlctz","2015-08-23 00:00:00","0","2793","天利诚投资","2015-09","2015-09-01 00:00:00","0","0","0","跑路"
"849","baoduedai","山东","bded","2015-08-13 00:00:00","0","2794","宝都e贷","2015-09","2015-09-01 00:00:00","0","0","0","跑路"
"850","guoxiangziben","广东","gxzb","2014-01-07 00:00:00","0","535","国湘资本","2015-09","2015-09-01 00:00:00","4000","0","0","经侦介入"
"851","xiaridai","北京","xrd","2014-04-30 00:00:00","0","944","夏日贷","2015-08","2015-08-31 00:00:00","300","0","0","停业"
"852","yipaidai","上海","rdypd","2014-12-20 00:00:00","0","1446","如德易拍贷","2015-08","2015-08-29 00:00:00","11000","0","0","停业"
"853","","江苏","","2015-07-01 00:00:00","0","5769","港城贷","2015-08","2015-08-29 00:00:00","10000","0","1","停业"
"854","shengkailucaifu","山东","sklcf","2015-07-01 00:00:00","0","2231","盛凯禄财富","2015-08","2015-08-29 00:00:00","2000","0","0","跑路"
"855","wenshoubao","上海","wsb","2015-08-10 00:00:00","0","2764","稳收宝","2015-08","2015-08-29 00:00:00","1000","0","0","跑路"
"856","bixidai","广东","bxd1","2013-08-26 00:00:00","0","3683","必喜贷","2015-08","2015-08-28 00:00:00","0","0","1","停业"
"857","yongrongdai5","北京","yrd5","2015-08-10 00:00:00","0","2763","永融贷","2015-08","2015-08-28 00:00:00","0","0","0","跑路"
"858","renrenshangdai","山东","rrsd","2015-03-28 00:00:00","0","1727","人人商贷","2015-08","2015-08-27 00:00:00","2000","0","0","跑路"
"859","","山东","","2015-06-01 00:00:00","0","5914","鑫丰易贷","2015-08","2015-08-27 00:00:00","5000","0","1","跑路"
"860","yidaizhongguo","浙江","ydzg","2011-08-26 00:00:00","0","3835","易贷中国","2015-08","2015-08-26 00:00:00","20","0","0","停业"
"861","doujindai","广东","djd1","2014-11-06 00:00:00","0","1622","斗金贷","2015-08","2015-08-26 00:00:00","5000","0","0","提现困难"
"862","sankuaiqian","山东","skq","2014-07-31 00:00:00","0","2719","三块钱","2015-08","2015-08-26 00:00:00","200","0","0","跑路"
"863","shouxindai","北京","sxd5","2015-01-12 00:00:00","0","2720","首信贷","2015-08","2015-08-26 00:00:00","10000","0","0","跑路"
"864","hehudai","福建","hhd3","2015-06-10 00:00:00","0","2164","合互贷","2015-08","2015-08-25 00:00:00","5000","0","0","停业"
"865","shuijingdai","江苏","sjd3","2015-06-01 00:00:00","0","2727","水晶贷","2015-08","2015-08-25 00:00:00","2000","0","0","停业"
"866","","上海","","2015-06-25 00:00:00","0","6138","商信合财","2015-08","2015-08-25 00:00:00","8000","0","1","停业"
"867","chengronglicai","天津","crlc","2014-10-27 00:00:00","0","1355","成融理财","2015-08","2015-08-25 00:00:00","10000","0","0","跑路"
"868","jiafucaifu","山西","jfcf","2015-08-12 00:00:00","0","2722","嘉富财富","2015-08","2015-08-25 00:00:00","600","0","0","跑路"
"869","fangkaicaifu","上海","fkcf","2014-09-15 00:00:00","0","1505","方凯财富","2015-08","2015-08-24 00:00:00","5000","0","0","停业"
"870","hongzhongchuangtou","浙江","hzct","2015-06-28 00:00:00","0","2690","宏中创投","2015-08","2015-08-24 00:00:00","1080","0","0","停业"
"871","yongshundai","山东","ysd6","2015-04-27 00:00:00","0","1855","永顺贷","2015-08","2015-08-24 00:00:00","5000","0","0","跑路"
"872","jindingtouzi","贵州","jdtz1","2014-09-01 00:00:00","0","2693","金鼎投资","2015-08","2015-08-24 00:00:00","3000","0","0","跑路"
"873","","广东","","2014-07-01 00:00:00","0","5814","惠泽通","2015-08","2015-08-22 00:00:00","2000","0","1","提现困难"
"874","qiandaidai","广东","qdd","2013-10-16 00:00:00","0","299","钱贷贷","2015-08","2015-08-22 00:00:00","1000","0","0","经侦介入"
"875","zhongrongtou1","海南","zrt1","2014-07-28 00:00:00","0","1630","众融投","2015-08","2015-08-21 00:00:00","10000","0","0","停业"
"876","yuanhengtaifu","上海","yhtf","2014-06-06 00:00:00","0","2666","元亨泰富","2015-08","2015-08-21 00:00:00","0","0","0","停业"
"877","ztzx","广东","ztzx","2015-03-15 00:00:00","0","4883","中投在线","2015-08","2015-08-21 00:00:00","5000","0","0","停业"
"878","","湖北","","2015-01-18 00:00:00","0","6129","中国网络信贷平台","2015-08","2015-08-21 00:00:00","5000","0","1","停业"
"879","youwangnuoxiang","广东","ywnx","2014-12-01 00:00:00","0","1413","优旺诺祥","2015-08","2015-08-21 00:00:00","500","0","0","跑路"
"880","zeyecaifu","福建","zycf6","2015-02-10 00:00:00","0","1660","泽业财富","2015-08","2015-08-21 00:00:00","3000","0","0","跑路"
"881","qianketianxia","北京","qktx","2015-08-08 00:00:00","0","2660","乾客天下","2015-08","2015-08-21 00:00:00","0","0","0","跑路"
"882","zhuoyuecaifu11","河南","zycf","2015-02-08 00:00:00","0","2661","卓越财富","2015-08","2015-08-21 00:00:00","1200","0","0","跑路"
"883","yongyingcaifu","河北","yycf","2014-12-29 00:00:00","0","2663","永盈财富","2015-08","2015-08-21 00:00:00","1000","0","0","跑路"
"884","yuxinrenrendai","四川","yxrrd","2013-01-07 00:00:00","0","2664","宇鑫人人贷","2015-08","2015-08-21 00:00:00","100","0","0","跑路"
"885","yuzuncaifu","山东","yzcf","2015-03-11 00:00:00","0","2665","煜尊财富","2015-08","2015-08-21 00:00:00","2000","0","0","跑路"
"886","zexinbao","四川","zxb","2015-08-14 00:00:00","0","2668","泽鑫宝","2015-08","2015-08-21 00:00:00","3000","0","0","跑路"
"887","zherongchuangtou","浙江","zrct","2013-12-08 00:00:00","0","2673","浙融创投","2015-08","2015-08-21 00:00:00","100","0","0","跑路"
"888","zhibangchuangtou","浙江","zbct","2015-04-18 00:00:00","0","2676","智邦创投","2015-08","2015-08-21 00:00:00","12","0","0","跑路"
"889","zhongguangcaifu","浙江","zgcf","2014-12-24 00:00:00","0","2677","中广财富","2015-08","2015-08-21 00:00:00","2000","0","0","跑路"
"890","zhongrongsudai","江苏","zrsd","2015-02-02 00:00:00","0","2679","中融速贷","2015-08","2015-08-21 00:00:00","500","0","0","跑路"
"891","zhongyinhuitong1","广东","zyht1","2015-04-14 00:00:00","0","2681","中银汇通（粤）","2015-08","2015-08-21 00:00:00","1000","0","0","跑路"
"892","zhongdadai","内蒙古","zdd","2015-05-16 00:00:00","0","2682","众达贷","2015-08","2015-08-21 00:00:00","3","0","0","跑路"
"893","zhongfusuixindai","湖南","zfsxd","2014-07-01 00:00:00","0","2684","众富随心贷","2015-08","2015-08-21 00:00:00","1000","0","0","跑路"
"894","yunxingjiazhu","北京","yxjz","2015-08-18 00:00:00","0","2689","运兴嘉筑","2015-08","2015-08-21 00:00:00","2000","0","0","跑路"
"895","zhongjinedai","广东","zjed","2015-02-16 00:00:00","0","3941","中金e贷","2015-08","2015-08-21 00:00:00","1000","0","0","跑路"
