"id","actualCapital","aliasName","association","associationDetail","autoBid","autoBidCode","bankCapital","bankFunds","bidSecurity","bindingFlag","businessType","companyName","credit","creditLevel","delayScore","delayScoreDetail","displayFlg","drawScore","drawScoreDetail","equityVoList","experienceScore","experienceScoreDetail","fundCapital","gjlhhFlag","gjlhhTime","gruarantee","inspection","juridicalPerson","locationArea","locationAreaName","locationCity","locationCityName","manageExpense","manageExpenseDetail","newTrustCreditor","newTrustCreditorCode","officeAddress","onlineDate","payment","paymode","platBackground","platBackgroundDetail","platBackgroundDetailExpand","platBackgroundExpand","platEarnings","platEarningsCode","platName","platStatus","platUrl","problem","problemTime","recordId","recordLicId","registeredCapital","riskCapital","riskFunds","riskReserve","riskcontrol","securityModel","securityModelCode","securityModelOther","serviceScore","serviceScoreDetail","startInvestmentAmout","term","termCodes","termWeight","transferExpense","transferExpenseDetail","trustCapital","trustCreditor","trustCreditorMonth","trustFunds","tzjPj","vipExpense","withTzj","withdrawExpense","platId"
"2417","0.00","瑞银创投","0","","支持","1","","0","-","1","个人信贷(30%)、车贷(30%)、房贷(30%)、","泰州市瑞银创投电子商务股份有限公司","0","","3.4","一周内","1","2.3","两三天内","[{u'updDate': u'', u'equityCode': u'363904', u'insDate': u'', u'insUserId': u'', u'equityId': 3, u'updUserId': u'', u'equityMarket': u'u524du6d77u80a1u6743u4ea4u6613u4e2du5fc3', u'updUserName': u'', u'insUserName': u'', u'platId': 37}]","2.6","一般","","0","","","0","叶学勤","32","江苏","3212","泰州","利息管理费10%","","随时","1","江苏省泰兴市陵园路70号","2011-08-25","1","借记卡网付","0","","民营系","2","12.68%","12.68","瑞银创投","1","http://www.ry889.com/","0","","苏ICP备14026011号-1","","1550.00","","0","1457.0","0","风险准备金(1457.0万元)","02","","2.6","一般","","3月标(51.9%)、2月标(15.8%)","[3, 2, 1, 7, 6, 5, 4]","2.79","","","","","0","","","0元","0","当充值未投标，或充值投标不满30天提现者我们将扣除您提取金额的0.5%作为手续费（注:第三方支付平台收取）.每笔提现限额五万元，每笔5元(注：第三方支付平台收取)。(在工作日内可以随时提现，周六和周日的提现统一在周一支付到您的账户)","37"
"2418","0.00","亲亲小贷","0","","支持","1","","","无","1","个人信贷(100%)","北京深蓝动力金融信息服务有限公司","0","","4.3","三天内","1","3.3","一天内","[{u'updDate': u'', u'equityCode': u'', u'insDate': u'', u'insUserId': u'', u'equityId': 5, u'updUserId': u'', u'equityMarket': u'', u'updUserName': u'', u'insUserName': u'', u'platId': 4506}]","4.0","满意","","0","","","0","兰珍","11","北京","1107","石景山","0","","不可转让","5","北京市石景山区石景山路31号院盛景国际广场A座9层","2014-04-15","1","借记卡网付","0","","民营系","2","13.75%","13.75","亲亲小贷","1","http://www.qinqinxiaodai.com","0","","京ICP备14020536号","","5000.00","","","0.0","0","无","01","无","4.3","满意","","6-12月标(36.6%)、3月标(22.8%)","[3, 2, 6, 5, 4]","3.96","无转让","","","","0","","","无VIP","0","3元/每2万元","4506"
"2419","0.00","车易贷","1","2017年01月05日加入东莞市互联网金融协会任副会长单位职务","支持","1","南粤银行","1","500万质量保障金","1","个人信贷(10%)、车贷(90%)","惠州市东门投资股份有限公司","0","","3.6","一周内","1","3.2","一天内","[{u'updDate': u'', u'equityCode': u'665948', u'insDate': u'', u'insUserId': u'', u'equityId': 3, u'updUserId': u'', u'equityMarket': u'u6df1u5733u524du6d77u80a1u6743u4ea4u6613u4e2du5fc3', u'updUserName': u'', u'insUserName': u'', u'platId': 511}]","3.5","满意","银行存管 存管机构为南粤银行","0","","","0","龙剑东","44","广东","4413","惠州","10％(平台只收取普通会员10％的利息管理费VIP免利息管理费)","","6个月","0","惠州市惠东县华侨城大道188号文记大厦六楼","2014-05-18","1,2","借记卡网付,信用卡网付","0","","民营系","2","14.98%","14.98","车易贷","1","http://www.cheyidai88.com/","0","","粤ICP备14024337号","","3000.00","南粤银行","1","500.0","0","网络借贷信息中介、风险准备金(500.0万元)","01,02","网络借贷信息中介","3.7","满意","","1月标(34.9%)、3月标(22.5%)","[2, 7, 6, 4, 8]","7.49","0(平台暂没有债权转让)","","","","6","","","120元(VIP费用是每年120元充值三千送VIP)","0","0元(平台目前不收取投资者的任何提现费用)","511"
"2420","1500.00","投复利","0","","支持","1","","0","所有会员保本保息","1","个人信贷(50%)、车贷(15%)、房贷(35%)","武汉引航世纪金融信息服务有限公司","0","","3.4","一周内","1","3.2","一天内","","4.1","满意","","0","","","0","祁凯","42","湖北","4201","武汉","所有级别均收取利息所得10％作为利息管理费(所有级别均收取利息所得10％作为利息管理费（其中6％利息管理费归于平台收取，4％利息管理费归入风险备用金）)","","不可转让","5","武汉市武昌区中山路347号中铁大厦六层","2014-12-29","1","借记卡网付","0","","民营系","2","16.27%","16.27","投复利","1","http://www.toufuli.com/","0","","鄂ICP备14019051号-1","","1500.00","","0","500.0","0","风险准备金(500.0万元)","02","","4.2","满意","","12-24月标(51.7%)、6-12月标(21.7%)","[3, 2, 7, 6, 4]","10.14","0(0)","","","","0","","","0(待回收金额达100000元整，自动升级为VIP1，投标额外增加0.5％投标奖励；待回收金额达200000元整，自动升级为VIP2，投标额外增加0.8％投标奖励；待回收金额达500000元整，自动升级为VIP3，投标额外增加1.2％投标奖励；待回收金额达1000000元整，自动升级为VIP4，投标额外增加1.5％投标奖励。)","0","0或2元(所有会员每个自然月可获得10次免提现手续费机会，超过提现次数按照正常投资回款提现手续费用为2元/笔。充值未投标客户，充值24小时后即可进行提现操作，完成操作后需收取未投标提现金额的1％为服务费；从充值日起，若平台连续三天未发标，则第四日可免费提现；在本平台充值后并开启自动投标功能满9天的用户，在第10天可免服务费提现1次。)","1331"
"2421","1000.00","九金所","1","2014年12月16日加入江苏省互联网金融协会任首批会员单位职务","不支持","0","","0","房产抵押","1","房贷(90%)、融资租赁(10%)","南京万金所金融信息服务有限公司","3","","3.5","一周内","1","3.3","一天内","[{u'updDate': u'', u'equityCode': u'', u'insDate': u'', u'insUserId': u'', u'equityId': 5, u'updUserId': u'', u'equityMarket': u'', u'updUserName': u'', u'insUserName': u'', u'platId': 4223}]","4.5","很满意","","0","","","0","孙天元","32","江苏","3201","南京","无","","3个月","3"," 南京市建邺区河西CBD庐山路188号新地二期1103 ","2014-09-03","1","借记卡网付","0","","民营系","2","11.41%","11.41","九金所","1","http://www.jiujs.com/","0","","苏ICP备14044373号-1","苏B1-20150260","1000.00","","0","0.0","0","融资性担保公司、不良资产处置，借款方关联人员承担无限连带责任，借款人提供不动产抵、质押担保","2,01","不良资产处置，借款方关联人员承担无限连带责任，借款人提供不动产抵、质押担保","4.8","很满意","","12-24月标(29.1%)、4-6月标(26.0%)","[3, 2, 1, 7, 6, 5, 4]","7.09","","","","","0","","","无","0","前三笔无费用，后面每笔1元","4223"
"2422","1808.00","聚宝网","1","2015年12月23日加入福建省互联网金融协会任常务理事单位职务","支持","1","","0","第三方担保机构提供100％连带责任担保","1","车贷(5%)、房贷(95%)","福建聚宝网金融信息服务有限公司","0","","4.4","三天内","1","3.1","一天内","[{u'updDate': u'', u'equityCode': u'681035', u'insDate': u'', u'insUserId': u'', u'equityId': 3, u'updUserId': u'', u'equityMarket': u'u6d77u5ce1u80a1u6743u4ea4u6613u4e2du5fc3', u'updUserName': u'', u'insUserName': u'', u'platId': 531}]","4.1","满意","","0","","","1","林嵩","35","福建","3501","福州","收取投资收益8%的利息管理费","","随时","1","福建省福州市鼓楼区八一七中路98号宇洋中央金地7楼","2014-02-20","1,2","借记卡网付,信用卡网付","2","民营系","民营系","2","11.23%","11.23","众房宝","1","http://www.zonefang.com/","0","","闽ICP备16000013号-3","","1808.00","","0","0.0","1","非融资性担保公司、平台垫付、融资租赁","3,4,7","","4.4","满意","","天标(55.8%)、3月标(14.1%)","[3, 1, 7, 6, 4, 8]","2.77","","","","","0","","","120元/年，充值可获赠送","0","投资回款提现免费","531"
"2423","5000.00","万家贷","0","","支持","1","","0","合作机构担保","1","车贷(100%)","池州万家金融服务有限公司","0","","4.2","三天内","1","2.5","两三天内","","3.8","满意","","0","","","0","张之溢","34","安徽","3417","池州","0(目前不收取管理费)","","随时","1","运营中心：安徽省合肥市高新区拓基城市广场C座506万家金融","2015-05-18","1,4","借记卡网付,线下充值(无奖励)","0","国资控股","国资控股","4","10.32%","10.32","万家贷","1","http://www.wjdai.com/","0","","皖ICP备12012015号","","5000.00","","0","0.0","0","1","01","1","4.1","满意","","天标(57.4%)、2月标(38.5%)","[3, 2, 1]","1.84","1％(债权转让的费用是转让债权金额的1％。)","","","","0","","","0(目前不收取提现费用)","0","0(目前不收取提现费用)","3917"
"2424","0.00","","0","","支持","1","","0","-","1","消费金融(40%)、车贷(20%)、供应链金融(40%)","浙江通通金融信息服务有限公司","0","","5.0","一天内","1","3.0","一天内","[{u'updDate': u'', u'equityCode': u'', u'insDate': u'', u'insUserId': u'', u'equityId': 5, u'updUserId': u'', u'equityMarket': u'', u'updUserName': u'', u'insUserName': u'', u'platId': 6392}]","3.5","满意","","0","","","0","黄彰","33","浙江","3301","杭州","0","","12个月","0","浙江省杭州市拱墅区祥园路88号智慧信息产业园K座6楼","2016-04-10","1","借记卡网付","0","","民营系","2","14.02%","14.02","通通理财","1","https://www.tongtongli.com","0","","浙ICP备16005615号-1","浙B2-20160369","10000.00","","0","0.0","0","平台垫付、融资租赁","4,7","","4.0","满意","","1月标(65.6%)、天标(15.1%)","[2, 1, 7, 6, 4]","3.06","0","","","","12","","","0","0","0","6392"
"2425","1000.00","脐橙金融","0","","支持","1","","0","平台风险准备金保障","1","车贷(40%)、房贷(60%)","三二一（北京）科技有限公司","0","","4.4","三天内","1","2.3","两三天内","","4.3","满意","","0","","","0","吴华锋","11","北京","1105","朝阳","0","","不可转让","5","北京市东城区永定门西滨河路8号中海地产广场东塔205","2016-03-11","1","借记卡网付","0","","","0","10.69%","10.69","脐橙金融","1","http://www.qichengjinrong.com","0","","京ICP备16021632号 ","","5000.00","","0","219.0","0","风险准备金(219.0万元)","02","","4.4","满意","","3月标(50.7%)、1月标(42.3%)","[2, 1, 4]","2.19","0","","","","0","","","0","0","每月免费提现3次，超过3次的2元/次。","4577"
"2426","0.00","玺鉴","0","","不支持","0","","0","第三方支付 八大银行保险","1","艺术品质押(100%)","上海玺鉴金融信息服务有限公司","0","","3.9","一周内","1","3.2","一天内","","4.3","满意","","0","","","1","孙星辰","31","上海","3101","黄浦","","","不可转让","5","上海市黄浦区淮海中路398号博银大厦9楼EFG座","2015-03-02","1","借记卡网付","0","","民营系","2","8.86%","8.86","玺鉴","1","https://www.ixijian.com?platform=wdzj","0","","沪ICP备14034002号 ","","2500.00","","0","0.0","0","艺术品质押","01","艺术品质押","4.4","满意","","3月标(50.1%)、1月标(32.5%)","[2, 6, 4]","2.77","","","","","0","","","","0","2元","4318"
"2427","6000.00","钱盒子","1","2016年06月27日加入深圳市互联网金融商会任理事职务","支持","1","华兴银行","1","合作机构保障、抵押物保障、质量保障服务转款","1","车贷(60%)、房贷(30%)、供应链金融(10%)","深圳市钱盒子金融信息服务有限公司","1","","3.6","一周内","1","3.2","一天内","","3.6","满意","银行存管 存管机构为渤海银行","0","","深圳市灿融资产管理有限公司(承保1000万元)<br/> 深圳锦绣东方资产管理有限公司(承保1000万元)<br/>湛江市世融投资管理有限公司(承保1000万元)","1","邱彪","44","广东","4403","深圳","免费","","不可转让","5","深圳市福田区深南大道6025号英龙展业大厦27层","2014-10-28","","","0","","民营系","2","11.52%","11.52","钱盒子","1","http://www.qianhezi.cn/","0","","粤ICP备14074542号-1 ","粤ICP证B2-20160700号","6000.00","渤海银行","1","1000.0","1","合作机构保障、抵押物保障、风险准备金(1000.0万元)","01,02","合作机构保障、抵押物保障","3.8","满意","","3月标(27.3%)、12-24月标(25.9%)","[3, 2, 7, 6, 5, 4]","5.39","无","","","","0","","","免费","0","免费","974"
"2428","10000.00","步步盈","0","","不支持","0","","0","由第三方机构对借贷标的进行担保","1","","安徽步步盈金融信息服务有限公司","1","","4.0","三天内","1","2.6","两三天内","","4.2","满意","","0","","","0","王光","34","安徽","3401","合肥","暂时对投资人不收取费用(1、居间服务费在投资人收到每期利息或其它收益时才收取，按照上述投资人收益的10％收取，自投资人的会员账户中扣收（目前免费，收取前1个月会在网站上另行公布）。2、邮寄费投资人申请邮寄纸质文件资料的费用，如邮寄借款合同、担保函等，邮寄费需要投资人自己支付。)","","随时","1","合肥市蜀山区IFC大厦36层","2014-07-10","1","借记卡网付","2","民营系","民营系","2","8.69%","8.69","步步盈","1","http://www.bbuwin.com/","0","","皖ICP备14009498号-1","","10000.00","","0","0.0","0","小贷公司、非融资性担保公司、平台垫付","1,3,4","","4.1","满意","","6-12月标(39.3%)、1月标(23.6%)","[2, 7, 6, 4]","5.5","手续费=本金x剩余月份X(年利率÷12)","","","","0","","","暂无(VIP会员目前免年费，收取前1个月会在网站上另行公布。)","0","无或者0.8％(合作银行及第三方支付机构对于提现会按提现金额的一定比例收取费用，在会员提现时收取。现阶段，对投资人在线提现的费用由步步盈代为投资人承担，即提现费用全免。但是步步盈反对并禁止信用卡套现，对在平台充值未投资即申请提现的金额将收取0.8％的费用。)","960"
"2429","3325.00","合力贷","1","2013年12月03日加入互联网金融专业委员会任发起成员职务<br/>2016年03月25日加入中国互联网金融协会任发起会员职务","支持","1","海口联合农商银行","1","逾期代偿、抵押物变现及追偿","1","车贷(10%)、房贷(80%)","合力贷（北京）科技有限公司","0","","4.1","三天内","1","2.7","两三天内","","3.8","满意","","0","","","0","刘丰","11","北京","1105","朝阳","无","","1个月","2","北京市朝阳区安定路1号国家奥体中心体育场西看台4层","2012-09-17","1","借记卡网付","2","民营系","风投系","5","10.75%","10.75","合力贷","1","http://www.helloan.cn","0","","京ICP备14044142号","京B2-20170086 ","5000.00","","0","0.0","1","小贷公司、融资性担保公司","1,2","","3.8","满意","","1月标(23.2%)、4-6月标(23.2%)","[2, 7, 6, 5, 4]","6.77","平台将向转出债权人收取转让成功金额的0.5%，向投资认购债权方不收取任何费用。","","","","0","","","","0","提现金额的0.1％，最低2元，最高100元。每月投资用户可免费提现两次","118"
"2430","5000.00","牛娃互联网金融","0","","支持","1","","0","牛盾服务保障计划","1","个人信贷(90%)、消费金融(10%)","上海牛娃互联网金融信息服务有限公司","2","","4.1","三天内","1","2.9","两三天内","","4.1","满意","","0","","","0","李琪","31","上海","3101","黄浦","","","1个月","2","上海市黄浦区制造局路130号园林大厦12F","2015-05-01","","","0","","","0","13.93%","13.93","牛娃互联网金融","1","https://www.i-niuwa.com/","0","","沪ICP备15002518号","","5000.00","","0","0.0","0","牛盾服务保障计划","01","牛盾服务保障计划","4.1","满意","","天标(91.4%)、6-12月标(4.6%)","[2, 1, 6]","1.42","无","","","","0","","","","0","","2619"
"2431","15000.00","民投金融","0","","不支持","0","","0","-","1","票据(100%)","深圳前海极速一百金融服务有限公司","0","","4.2","三天内","1","3.8","一天内","","4.4","满意","","0","","","0","王龙","44","广东","4403","深圳","0","","不可转让","5","深圳市南山区科技中三路国人通信大厦A栋 11 层1102","2015-01-08","1","借记卡网付","4","国资控股","国资控股","4","6.83%","6.83","民投金服","1","http://www.100lending.com/?channel=58ca4fa0991e0e3db2f75d9c&word=pingtaibeijing","0","","粤ICP备15105311号-1","","15000.00","","0","0.0","0","银行承兑汇票质押","01","银行承兑汇票质押","4.5","很满意","","天标(43.2%)、1月标(20.3%)","[3, 2, 1, 5, 4]","0.46","0","","","","0","","","0","0","每月第1笔免费，其他均2元/笔","1423"
"2432","475.00","利聚网","0","","支持","1","","0","风险备用金","1","车贷(99%)、房贷(1%)","湖南利聚人普惠投资有限公司","0","","3.5","一周内","1","3.2","一天内","","3.4","一般","","0","","","1","费志刚","43","湖南","4301","长沙","一般会员收取10％作为利息管理费，VIP收取收益的0.6％为利息管理费(我们向一般的会员收取投资收益的10％作为利息管理费，向VIP会员收取收益的0.6％为利息管理费，其中利息管理费的50％纳入风险备用金。)","","3个月","3","湖南省长沙县星沙街道湘商世纪鑫城1幢2404","2014-11-27","1","借记卡网付","2","民营系","民营系","2","15.05%","15.05","利聚网","1","https://www.liju123.com/","0",""," 湘ICP备14015829号-1","","1000.00","","0","127.0","0","风险准备金(127.0万元)","02","","3.6","满意","","3月标(40.3%)、1月标(27.5%)","[3, 2, 1, 7, 6, 4]","2.98","按出让债转人所债转的金额的1％收取，其中1％是债转成功即系统自动扣除。(按出让债转人所债转的金额的1％收取，其中1％是债转成功即系统自动扣除，所收取的1％服务费平台和债权承接人各得50％.)","","","","0","0","","投资达到1万即可免费申请VIP资格(价值120元/年，投资达到1万即可免费申请VIP会员。)","0","充值未投资提现会收取0.5％的手续费。会员每月有3次回款免费提现的机会，VIP每月有6次。(充值未投资部分提现会收取0.5％的手续费。普通投资人每个月有3次免费回款提现的机会，超过三次按每次2元收取服务费。VIP客户每个月有6次免费回款提现的机会，起过六次按每次2元收取服务费。)","1450"
"2433","1300.00","阳光易贷","0","","支持","1","","0","风险备付金","1","个人信贷(1%)、其它(24%)、车贷(35%)、房贷(30%)","安徽省众隆在线投资管理有限公司","0","","3.3","一周内","1","3.0","一天内","","3.8","满意","","0","","","0","夏侯军勇","34","安徽","3401","合肥","所得利息的3％(利息管理费具体为获得收益的3％)","","不可转让","5","安徽省合肥市庐阳区北一环祥源广场B座12F","2014-08-01","1","借记卡网付","0","","民营系","2","11.82%","11.82","阳光易贷","1","http://www.ygyd.com","0","","皖ICP备14012716号-3","","3000.00","","0","0.0","0","信息中介平台","01","信息中介平台","3.5","满意","","1月标(49.8%)、3月标(25.7%)","[3, 2, 6, 5, 4]","1.94","0(0)","","","","0","","","0元(0)","0","按提现本金的0.2％收取","1801"
"2434","5000.00","智佳金服","0","","不支持","0","华兴银行","1","-","1","个人信贷(10%)、企业信贷(10%)、车贷(10%)、房贷(10%)、","深圳智佳网络科技有限公司","1","","5.0","一天内","1","2.7","两三天内","[{u'updDate': u'', u'equityCode': u'668391', u'insDate': u'', u'insUserId': u'', u'equityId': 3, u'updUserId': u'', u'equityMarket': u'u6df1u5733u524du6d77u80a1u6743u4ea4u6613u4e2du5fc3', u'updUserName': u'', u'insUserName': u'', u'platId': 4651}]","4.8","很满意","银行存管 存管机构为中国银行","0","","","0","吴世超","44","广东","4403","深圳","暂由平台垫付","","不可转让","5","深圳市南山区大冲国际中心32层","2016-04-20","1","借记卡网付","0","","民营系","2","11.45%","11.45","智佳金服","1","http://www.fcedai.com/","0","","粤ICP备15099181号","","5000.00","中国银行","1","190.0","0","融资性担保公司、保理公司、风险准备金(190.0万元)","2,6,02","","4.8","很满意","","天标(74.2%)、4-6月标(9.8%)","[3, 2, 1, 7, 5]","4.65","无","","","","0","","","无","0","暂由平台垫付","4651"
"2435","2000.00","鄂汇金融","0","","支持","1","","","-","1","个人信贷(3%)、其它(12%)、车贷(11%)、房贷(6%)、供应链金融(59%)、融资租赁(9%)","鄂汇金融服务(武汉)有限公司","0","","3.6","一周内","1","3.0","一天内","","3.5","满意","","0","","武汉嘉瑞投资担保有限公司(承保10000万元)","0","龚新成","42","湖北","4201","武汉","按照会员等级以及投标所赚利息的比例收取：2％—10％不等(回款成功后，鄂汇金融对投资人收取一定的账户管理费，费用按照会员等级以及投标所赚利息的比例收取。账户管理费=投资人获得的利息*账户管理费率会员等级积分要求账户管理费率普通会员0-99积分10％银牌会员100-2999积分8％金牌会员3000积分5％白金会员10000积分2％)","","随时","1","武汉市江汉区淮海路泛海国际soho城8栋901","2014-03-10","1","借记卡网付","0","","民营系","2","14.0%","14.0","鄂汇金融","1","http://www.ehjinrong.com/","0","","鄂ICP备13016282号","鄂B2-20140064 ","10000.00","","0","200.0","0","风险准备金(200.0万元)","02","","3.5","满意","","3月标(46.1%)、1月标(21.2%)","[2, 7, 6, 4, 8]","4.73","无(无损失)","","","","0","","","无(无)","0","全部由鄂汇金融承担(正常提现：提现手续费暂由鄂汇金融承担。充值未投标：充值24小时后才能提现，并收取提现金额1％的服务费。)","475"
"2436","1000.00","合伙人","0","","支持","1","","0","VIP保本保息","1","个人信贷(15%)、车贷(5%)、房贷(60%)、供应链金融(20%)","深圳市合伙人互联网金融服务有限公司","0","","4.3","三天内","1","3.0","一天内","","3.5","满意","","0","","","0","沈才文","44","广东","4403","深圳","回款时收取利息的10％作为利息管理费，VIP免管理费(回款时收取利息的10％作为利息管理费，VIP免管理费)","","不可转让","5","深圳市福田区香梅路1061号中投国际商务中心B2栋4楼","2015-04-15","1,4","借记卡网付,线下充值(无奖励)","2","民营系","民营系","2","10.44%","10.44","合伙人金融","1","http://www.hhrfs.com","0","","粤ICP备14090774号","","5000.00","","0","100.0","0","平台垫付、风险准备金(100.0万元)","4,02","","4.3","满意","","1月标(59.8%)、2月标(23.9%)","[3, 2, 4]","1.49","无(无)","","","","0","","","150元/年(150元/年)","0","无(正常投标回款免费，新充值未投标十五天内提现收取0.4％的手续费)","1926"
"2437","5000.00","信融投资","0","","支持","1","","0","投资人保障计划","1","车贷(100%)","北京信融投资管理有限公司","0","","4.4","三天内","1","3.8","一天内","[{u'updDate': u'', u'equityCode': u'', u'insDate': u'', u'insUserId': u'', u'equityId': 5, u'updUserId': u'', u'equityMarket': u'', u'updUserName': u'', u'insUserName': u'', u'platId': 2813}]","4.5","很满意","","0","","","0","张伟","11","北京","1108","海淀","0(0)","","随时","1","北京市海淀区复兴路2号41号楼6层607室","2015-07-23","4","线下充值(无奖励)","0","","民营系","2","11.05%","11.05","信融投资","1","http://www.xrtz.org","0","","京ICP备14048115号-3","","5000.00","","0","0.0","0","足额车辆","01","足额车辆","4.7","很满意","","天标(78.4%)、2月标(12.0%)","[3, 2, 1, 6, 5]","1.22","5‰","","","","0","","","0(0)","0","每月3次免费，超过则2元/每笔","2813"
"2438","0.00","民民贷","0","","支持","1","","0","风险备用金","1","车贷(60%)、房贷(30%)","温州佰卓商务信息咨询有限公司","0","","3.6","一周内","1","3.2","一天内","","3.4","一般","","0","","","0","余彤","33","浙江","3303","温州","3％-10％","","2个月","0","浙江省温州市六虹桥路钢材市场B栋502","2012-10-24","1","借记卡网付","2","民营系","民营系","2","13.99%","13.99","民民贷","1","http://www.minmindai.com","0","","浙ICP备12034273号","浙B2-20130260","5000.00","","0","0.0","0","平台垫付","4","","3.8","满意","","1月标(44.7%)、6-12月标(19.2%)","[3, 2, 1, 6, 5, 4]","2.16","无","","","","2","0","","无","0","2元-3元每笔","310"
"2439","0.00","陇e贷","0","","不支持","0","浙商银行","1","担保公司担保","1","个人信贷(10%)、消费金融(20%)、房贷(10%)、供应链金融(50%)","甘肃公航旅金融服务有限公司","0","","3.0","一周内","1","3.0","一天内","","4.3","满意","银行存管 存管机构为浙商银行","0","","甘肃省融资担保集团有限公司(承保100000万元)","1","杨建军","62","甘肃","6201","兰州","0","","1个月","2","甘肃省兰州市城关区天水中路3号盛达金融大厦24楼","2015-04-20","1","借记卡网付","4","国资控股","国资控股","4","6.85%","6.85","陇e贷","1","http://www.loanedai.com","0","","陇ICP备15000488号","","3000.00","浙商银行","1","0.0","0","融资性担保公司","2","","4.7","很满意","","12-24月标(46.3%)、6-12月标(17.6%)","[3, 2, 7, 6, 5, 4, 8]","6.99","0.4％","","","","0","","","0","0","0","3164"
