"id","date","wanPerson","shiWanPerson","baiWanPerson","qianWanPerson","wdzjPlatId"
"9489","2016-07-31","1.00","7.00","2.00","0.00","458"
"9490","2016-08-31","0.00","10.00","2.00","0.00","458"
"9491","2016-09-30","1.00","12.00","2.00","0.00","458"
"9492","2016-10-31","1.00","12.00","4.00","0.00","458"
"9493","2016-11-30","1.00","11.00","9.00","1.00","458"
"9494","2016-12-31","3.00","12.00","12.00","0.00","458"
"9495","2017-01-31","1.00","4.00","15.00","0.00","458"
"9496","2017-02-28","0.00","8.00","9.00","0.00","458"
"9497","2017-03-31","2.00","15.00","11.00","0.00","458"
"9498","2017-04-30","0.00","15.00","14.00","1.00","458"
"9499","2017-05-31","0.00","9.00","22.00","0.00","458"
"9500","2016-06-30","0.00","4.00","1.00","4.00","822"
"9501","2016-07-31","0.00","5.00","1.00","4.00","822"
"9502","2016-08-31","0.00","2.00","2.00","5.00","822"
"9503","2016-09-30","0.00","3.00","3.00","4.00","822"
"9504","2016-10-31","0.00","3.00","2.00","5.00","822"
"9505","2016-11-30","0.00","1.00","3.00","3.00","822"
"9506","2016-12-31","0.00","2.00","4.00","3.00","822"
"9507","2017-01-31","1.00","2.00","3.00","3.00","822"
"9508","2017-02-28","1.00","1.00","1.00","2.00","822"
"9509","2017-03-31","1.00","2.00","2.00","2.00","822"
"9510","2017-04-30","0.00","2.00","3.00","4.00","822"
"9511","2017-05-31","1.00","4.00","2.00","3.00","822"
"9512","2016-06-30","0.00","0.00","0.00","1.00","4343"
"9513","2016-07-31","0.00","0.00","0.00","1.00","4343"
"9514","2016-08-31","0.00","0.00","0.00","1.00","4343"
"9515","2016-09-30","0.00","0.00","1.00","1.00","4343"
"9516","2016-10-31","0.00","0.00","1.00","1.00","4343"
"9517","2016-11-30","0.00","1.00","11.00","1.00","4343"
"9518","2016-12-31","0.00","1.00","11.00","0.00","4343"
"9519","2017-01-31","0.00","5.00","11.00","1.00","4343"
"9520","2017-02-28","0.00","4.00","10.00","0.00","4343"
"9521","2017-03-31","0.00","6.00","16.00","0.00","4343"
"9522","2017-04-30","0.00","6.00","11.00","0.00","4343"
"9523","2017-05-31","0.00","9.00","21.00","0.00","4343"
"9524","2016-06-30","148.00","19.00","10.00","0.00","2310"
"9525","2016-07-31","137.00","16.00","18.00","0.00","2310"
"9526","2016-08-31","251.00","22.00","9.00","0.00","2310"
"9527","2016-09-30","147.00","13.00","11.00","0.00","2310"
"9528","2016-10-31","112.00","20.00","10.00","0.00","2310"
"9529","2016-11-30","134.00","39.00","11.00","0.00","2310"
"9530","2016-12-31","173.00","38.00","12.00","0.00","2310"
"9531","2017-01-31","94.00","25.00","19.00","0.00","2310"
"9532","2017-02-28","56.00","21.00","21.00","0.00","2310"
"9533","2017-03-31","84.00","66.00","11.00","0.00","2310"
"9534","2017-04-30","75.00","101.00","2.00","0.00","2310"
"9535","2017-05-31","79.00","101.00","1.00","0.00","2310"
"9536","2016-06-30","569.00","68.00","0.00","0.00","746"
"9537","2016-07-31","593.00","76.00","0.00","0.00","746"
"9538","2016-08-31","593.00","69.00","0.00","0.00","746"
"9539","2016-09-30","630.00","90.00","0.00","0.00","746"
"9540","2016-10-31","643.00","89.00","0.00","0.00","746"
"9541","2016-11-30","777.00","116.00","0.00","0.00","746"
"9542","2016-12-31","1084.00","159.00","0.00","0.00","746"
"9543","2017-01-31","1286.00","122.00","0.00","0.00","746"
"9544","2017-02-28","717.00","70.00","0.00","0.00","746"
"9545","2017-03-31","1047.00","133.00","0.00","0.00","746"
"9546","2017-04-30","945.00","161.00","0.00","0.00","746"
"9547","2017-05-31","1014.00","155.00","0.00","0.00","746"
"9548","2016-06-30","283.00","85.00","0.00","0.00","1411"
"9549","2016-07-31","315.00","50.00","0.00","0.00","1411"
"9550","2016-08-31","279.00","90.00","0.00","0.00","1411"
"9551","2016-09-30","406.00","118.00","0.00","0.00","1411"
"9552","2016-10-31","423.00","102.00","0.00","0.00","1411"
"9553","2016-11-30","489.00","133.00","0.00","0.00","1411"
"9554","2016-12-31","457.00","134.00","0.00","0.00","1411"
"9555","2017-01-31","490.00","148.00","0.00","0.00","1411"
"9556","2017-02-28","317.00","87.00","0.00","0.00","1411"
"9557","2017-03-31","383.00","110.00","0.00","0.00","1411"
"9558","2017-04-30","480.00","150.00","0.00","0.00","1411"
"9559","2017-05-31","492.00","182.00","0.00","0.00","1411"
"9560","2016-06-30","155.00","50.00","8.00","0.00","49"
"9561","2016-07-31","71.00","46.00","9.00","0.00","49"
"9562","2016-08-31","128.00","42.00","15.00","0.00","49"
"9563","2016-09-30","119.00","62.00","16.00","0.00","49"
"9564","2016-10-31","104.00","69.00","20.00","0.00","49"
"9565","2016-11-30","159.00","57.00","17.00","0.00","49"
"9566","2016-12-31","149.00","106.00","14.00","0.00","49"
"9567","2017-01-31","95.00","75.00","19.00","0.00","49"
"9568","2017-02-28","200.00","84.00","14.00","0.00","49"
"9569","2017-03-31","161.00","92.00","22.00","0.00","49"
"9570","2017-04-30","81.00","58.00","25.00","0.00","49"
"9571","2017-05-31","99.00","54.00","20.00","0.00","49"
"9572","2016-06-30","468.00","170.00","0.00","0.00","417"
"9573","2016-07-31","452.00","145.00","0.00","0.00","417"
"9574","2016-08-31","519.00","132.00","0.00","0.00","417"
"9575","2016-09-30","500.00","201.00","0.00","0.00","417"
"9576","2016-10-31","585.00","203.00","0.00","0.00","417"
"9577","2016-11-30","634.00","252.00","0.00","0.00","417"
"9578","2016-12-31","780.00","298.00","0.00","0.00","417"
"9579","2017-01-31","837.00","207.00","0.00","0.00","417"
"9580","2017-02-28","971.00","285.00","0.00","0.00","417"
"9581","2017-03-31","949.00","285.00","1.00","0.00","417"
"9582","2017-04-30","1059.00","285.00","0.00","0.00","417"
"9583","2017-05-31","731.00","203.00","0.00","0.00","417"
"9584","2016-06-30","47.00","28.00","1.00","0.00","3684"
"9585","2016-07-31","54.00","35.00","1.00","0.00","3684"
"9586","2016-08-31","62.00","57.00","2.00","0.00","3684"
"9587","2016-09-30","93.00","64.00","0.00","0.00","3684"
"9588","2016-10-31","118.00","101.00","0.00","0.00","3684"
"9589","2016-11-30","133.00","92.00","0.00","0.00","3684"
"9590","2016-12-31","153.00","109.00","0.00","0.00","3684"
"9591","2017-01-31","108.00","161.00","0.00","0.00","3684"
"9592","2017-02-28","186.00","215.00","0.00","0.00","3684"
"9593","2017-03-31","332.00","183.00","0.00","0.00","3684"
"9594","2017-04-30","403.00","219.00","1.00","0.00","3684"
"9595","2017-05-31","483.00","250.00","0.00","0.00","3684"
"9596","2016-06-30","91.00","9.00","24.00","0.00","613"
"9597","2016-07-31","87.00","6.00","20.00","1.00","613"
"9598","2016-08-31","94.00","2.00","17.00","1.00","613"
"9599","2016-09-30","70.00","4.00","23.00","0.00","613"
"9600","2016-10-31","32.00","5.00","13.00","0.00","613"
"9601","2016-11-30","1.00","7.00","31.00","0.00","613"
"9602","2016-12-31","0.00","3.00","16.00","2.00","613"
"9603","2017-01-31","1.00","4.00","19.00","1.00","613"
"9604","2017-02-28","1.00","8.00","15.00","0.00","613"
"9605","2017-03-31","0.00","17.00","25.00","1.00","613"
"9606","2017-04-30","1.00","63.00","8.00","0.00","613"
"9607","2017-05-31","0.00","74.00","12.00","0.00","613"
"9608","2016-06-30","0.00","10.00","3.00","0.00","4235"
"9609","2016-07-31","0.00","19.00","13.00","0.00","4235"
"9610","2016-08-31","0.00","18.00","11.00","0.00","4235"
"9611","2016-09-30","0.00","21.00","12.00","0.00","4235"
"9612","2016-10-31","0.00","20.00","14.00","0.00","4235"
"9613","2016-11-30","0.00","20.00","16.00","0.00","4235"
"9614","2016-12-31","0.00","16.00","22.00","0.00","4235"
"9615","2017-01-31","0.00","15.00","15.00","0.00","4235"
"9616","2017-02-28","0.00","11.00","15.00","0.00","4235"
"9617","2017-03-31","0.00","21.00","21.00","0.00","4235"
"9618","2017-04-30","0.00","25.00","22.00","0.00","4235"
"9619","2017-05-31","0.00","29.00","31.00","0.00","4235"
"9620","2016-06-30","401.00","136.00","3.00","0.00","368"
"9621","2016-07-31","479.00","162.00","1.00","0.00","368"
"9622","2016-08-31","441.00","175.00","0.00","0.00","368"
"9623","2016-09-30","500.00","181.00","0.00","0.00","368"
"9624","2016-10-31","567.00","182.00","0.00","0.00","368"
"9625","2016-11-30","707.00","227.00","0.00","0.00","368"
"9626","2016-12-31","639.00","228.00","2.00","0.00","368"
"9627","2017-01-31","770.00","265.00","1.00","0.00","368"
"9628","2017-02-28","504.00","190.00","1.00","0.00","368"
"9629","2017-03-31","629.00","251.00","1.00","0.00","368"
"9630","2017-04-30","585.00","213.00","0.00","0.00","368"
"9631","2017-05-31","531.00","194.00","0.00","0.00","368"
"9632","2016-06-30","0.00","5.00","12.00","6.00","4279"
"9633","2016-07-31","0.00","12.00","13.00","4.00","4279"
"9634","2016-08-31","0.00","11.00","9.00","3.00","4279"
"9635","2016-09-30","0.00","16.00","18.00","3.00","4279"
"9636","2016-10-31","1.00","5.00","10.00","4.00","4279"
"9637","2016-11-30","1.00","8.00","9.00","5.00","4279"
"9638","2016-12-31","2.00","9.00","12.00","5.00","4279"
"9639","2017-01-31","2.00","9.00","5.00","3.00","4279"
"9640","2017-02-28","3.00","3.00","1.00","4.00","4279"
"9641","2017-03-31","2.00","4.00","1.00","3.00","4279"
"9642","2017-04-30","1.00","10.00","3.00","2.00","4279"
"9643","2017-05-31","0.00","3.00","4.00","2.00","4279"
"9644","2016-06-30","0.00","5.00","49.00","1.00","2389"
"9645","2016-07-31","0.00","3.00","41.00","0.00","2389"
"9646","2016-08-31","1.00","4.00","59.00","0.00","2389"
"9647","2016-09-30","135.00","4.00","41.00","0.00","2389"
"9648","2016-10-31","406.00","9.00","36.00","4.00","2389"
"9649","2016-11-30","611.00","44.00","52.00","6.00","2389"
"9650","2016-12-31","1086.00","131.00","46.00","0.00","2389"
"9651","2017-01-31","575.00","91.00","46.00","0.00","2389"
"9652","2017-02-28","400.00","54.00","51.00","0.00","2389"
"9653","2017-03-31","386.00","76.00","39.00","2.00","2389"
"9654","2017-04-30","338.00","74.00","41.00","0.00","2389"
"9655","2017-05-31","351.00","86.00","40.00","0.00","2389"
"9656","2016-06-30","0.00","5.00","17.00","0.00","3322"
"9657","2016-07-31","0.00","26.00","14.00","0.00","3322"
"9658","2016-08-31","0.00","13.00","17.00","0.00","3322"
"9659","2016-09-30","6.00","7.00","12.00","0.00","3322"
"9660","2016-10-31","0.00","75.00","6.00","0.00","3322"
"9661","2016-11-30","0.00","87.00","1.00","0.00","3322"
"9662","2016-12-31","0.00","83.00","0.00","0.00","3322"
"9663","2017-01-31","0.00","87.00","1.00","0.00","3322"
"9664","2017-02-28","0.00","88.00","0.00","0.00","3322"
"9665","2017-03-31","0.00","120.00","0.00","0.00","3322"
"9666","2017-04-30","0.00","93.00","0.00","0.00","3322"
"9667","2017-05-31","0.00","161.00","0.00","0.00","3322"
"9668","2016-06-30","2.00","5.00","10.00","2.00","1441"
"9669","2016-07-31","0.00","8.00","9.00","4.00","1441"
"9670","2016-08-31","0.00","7.00","8.00","4.00","1441"
"9671","2016-09-30","0.00","7.00","11.00","3.00","1441"
"9672","2016-10-31","2.00","10.00","12.00","3.00","1441"
"9673","2016-11-30","1.00","10.00","16.00","3.00","1441"
"9674","2016-12-31","1.00","12.00","9.00","1.00","1441"
"9675","2017-01-31","1.00","12.00","4.00","1.00","1441"
"9676","2017-02-28","1.00","10.00","6.00","1.00","1441"
"9677","2017-03-31","1.00","8.00","8.00","2.00","1441"
"9678","2017-04-30","0.00","6.00","8.00","1.00","1441"
"9679","2017-05-31","1.00","7.00","8.00","0.00","1441"
"9680","2016-06-30","2.00","21.00","11.00","1.00","553"
"9681","2016-07-31","0.00","20.00","7.00","0.00","553"
"9682","2016-08-31","1.00","20.00","14.00","0.00","553"
"9683","2016-09-30","0.00","20.00","7.00","0.00","553"
"9684","2016-10-31","0.00","20.00","15.00","0.00","553"
"9685","2016-11-30","0.00","39.00","13.00","0.00","553"
"9686","2016-12-31","0.00","60.00","4.00","0.00","553"
"9687","2017-01-31","0.00","42.00","0.00","0.00","553"
"9688","2017-02-28","1.00","65.00","0.00","0.00","553"
"9689","2017-03-31","2.00","148.00","0.00","0.00","553"
"9690","2017-04-30","1.00","121.00","0.00","0.00","553"
"9691","2017-05-31","2.00","106.00","0.00","0.00","553"
"9692","2016-06-30","0.00","3.00","6.00","1.00","731"
"9693","2016-07-31","0.00","0.00","8.00","1.00","731"
"9694","2016-08-31","0.00","0.00","6.00","1.00","731"
"9695","2016-09-30","0.00","0.00","3.00","3.00","731"
"9696","2016-10-31","0.00","0.00","3.00","3.00","731"
"9697","2016-11-30","0.00","3.00","8.00","1.00","731"
"9698","2016-12-31","0.00","1.00","6.00","3.00","731"
"9699","2017-01-31","1.00","5.00","9.00","0.00","731"
"9700","2017-02-28","0.00","4.00","3.00","3.00","731"
"9701","2017-03-31","0.00","0.00","6.00","2.00","731"
"9702","2017-04-30","0.00","1.00","5.00","1.00","731"
"9703","2017-05-31","141.00","6.00","2.00","2.00","731"
"9704","2016-06-30","0.00","2.00","3.00","6.00","685"
"9705","2016-07-31","0.00","5.00","3.00","5.00","685"
"9706","2016-08-31","1.00","1.00","4.00","4.00","685"
"9707","2016-09-30","0.00","30.00","5.00","4.00","685"
"9708","2016-10-31","0.00","2.00","1.00","4.00","685"
"9709","2016-11-30","0.00","1.00","4.00","3.00","685"
"9710","2016-12-31","1.00","217.00","0.00","0.00","685"
"9711","2017-01-31","0.00","182.00","0.00","0.00","685"
"9712","2017-02-28","0.00","200.00","0.00","0.00","685"
"9713","2017-03-31","0.00","199.00","0.00","0.00","685"
"9714","2017-04-30","0.00","224.00","0.00","0.00","685"
"9715","2017-05-31","0.00","210.00","2.00","0.00","685"
"9716","2016-06-30","0.00","1.00","9.00","0.00","1469"
"9717","2016-07-31","0.00","1.00","10.00","0.00","1469"
"9718","2016-08-31","0.00","2.00","14.00","0.00","1469"
"9719","2016-09-30","0.00","4.00","6.00","1.00","1469"
"9720","2016-10-31","0.00","4.00","6.00","0.00","1469"
"9721","2016-11-30","0.00","3.00","8.00","0.00","1469"
"9722","2016-12-31","0.00","3.00","9.00","1.00","1469"
"9723","2017-01-31","0.00","6.00","10.00","0.00","1469"
"9724","2017-02-28","0.00","2.00","9.00","0.00","1469"
"9725","2017-03-31","0.00","3.00","13.00","0.00","1469"
"9726","2017-04-30","0.00","0.00","14.00","0.00","1469"
"9727","2017-05-31","0.00","2.00","12.00","0.00","1469"
"9728","2016-06-30","4.00","7.00","16.00","1.00","446"
"9729","2016-07-31","2.00","5.00","7.00","1.00","446"
"9730","2016-08-31","2.00","6.00","11.00","2.00","446"
"9731","2016-09-30","6.00","8.00","13.00","2.00","446"
"9732","2016-10-31","1.00","7.00","9.00","1.00","446"
"9733","2016-11-30","2.00","12.00","5.00","2.00","446"
"9734","2016-12-31","4.00","28.00","8.00","1.00","446"
"9735","2017-01-31","2.00","10.00","12.00","2.00","446"
"9736","2017-02-28","2.00","10.00","5.00","1.00","446"
"9737","2017-03-31","3.00","16.00","0.00","2.00","446"
"9738","2017-04-30","5.00","16.00","4.00","2.00","446"
"9739","2017-05-31","2.00","23.00","3.00","2.00","446"
"9740","2016-06-30","0.00","17.00","19.00","0.00","333"
"9741","2016-07-31","0.00","15.00","12.00","0.00","333"
"9742","2016-08-31","0.00","16.00","12.00","0.00","333"
"9743","2016-09-30","0.00","30.00","10.00","0.00","333"
"9744","2016-10-31","0.00","28.00","7.00","0.00","333"
"9745","2016-11-30","0.00","31.00","12.00","0.00","333"
"9746","2016-12-31","0.00","37.00","13.00","0.00","333"
"9747","2017-01-31","0.00","28.00","8.00","0.00","333"
"9748","2017-02-28","0.00","40.00","16.00","1.00","333"
"9749","2017-03-31","0.00","52.00","7.00","0.00","333"
"9750","2017-04-30","0.00","48.00","2.00","0.00","333"
"9751","2017-05-31","0.00","56.00","2.00","0.00","333"
"9752","2016-06-30","6.00","7.00","18.00","1.00","392"
"9753","2016-07-31","12.00","9.00","24.00","1.00","392"
"9754","2016-08-31","9.00","16.00","13.00","1.00","392"
"9755","2016-09-30","13.00","11.00","17.00","1.00","392"
"9756","2016-10-31","11.00","12.00","11.00","0.00","392"
"9757","2016-11-30","16.00","17.00","14.00","0.00","392"
"9758","2016-12-31","14.00","20.00","13.00","0.00","392"
"9759","2017-01-31","15.00","14.00","8.00","0.00","392"
"9760","2017-02-28","9.00","8.00","14.00","0.00","392"
"9761","2017-03-31","7.00","14.00","23.00","0.00","392"
"9762","2017-04-30","12.00","13.00","25.00","0.00","392"
"9763","2017-05-31","7.00","9.00","21.00","0.00","392"
"9764","2016-06-30","1.00","5.00","9.00","1.00","274"
"9765","2016-06-30","1.00","5.00","9.00","1.00","274"
"9766","2016-06-30","1.00","5.00","9.00","1.00","274"
"9767","2016-07-31","1.00","15.00","15.00","0.00","274"
"9768","2016-07-31","1.00","14.00","16.00","0.00","274"
"9769","2016-07-31","1.00","14.00","16.00","0.00","274"
"9770","2016-08-31","1.00","7.00","8.00","0.00","274"
"9771","2016-08-31","1.00","6.00","7.00","2.00","274"
"9772","2016-08-31","1.00","6.00","7.00","2.00","274"
"9773","2016-09-30","0.00","14.00","10.00","0.00","274"
"9774","2016-09-30","0.00","13.00","11.00","0.00","274"
"9775","2016-09-30","0.00","13.00","11.00","0.00","274"
"9776","2016-10-31","1.00","15.00","11.00","0.00","274"
"9777","2016-10-31","1.00","13.00","13.00","0.00","274"
"9778","2016-10-31","1.00","13.00","13.00","0.00","274"
"9779","2016-11-30","0.00","11.00","17.00","0.00","274"
"9780","2016-11-30","0.00","11.00","17.00","0.00","274"
"9781","2016-11-30","0.00","11.00","17.00","0.00","274"
"9782","2016-12-31","1.00","17.00","13.00","0.00","274"
"9783","2016-12-31","1.00","16.00","14.00","0.00","274"
"9784","2016-12-31","1.00","16.00","14.00","0.00","274"
"9785","2017-01-31","0.00","12.00","11.00","0.00","274"
"9786","2017-01-31","0.00","8.00","15.00","0.00","274"
"9787","2017-01-31","0.00","8.00","15.00","0.00","274"
"9788","2017-02-28","0.00","17.00","11.00","0.00","274"
"9789","2017-02-28","0.00","17.00","11.00","0.00","274"
"9790","2017-02-28","0.00","17.00","11.00","0.00","274"
"9791","2017-03-31","0.00","16.00","10.00","0.00","274"
"9792","2017-03-31","0.00","13.00","12.00","0.00","274"
"9793","2017-03-31","0.00","13.00","12.00","0.00","274"
"9794","2017-04-30","0.00","16.00","9.00","0.00","274"
"9795","2017-04-30","0.00","13.00","12.00","0.00","274"
"9796","2017-04-30","0.00","13.00","12.00","0.00","274"
"9797","2017-05-31","0.00","14.00","1.00","1.00","274"
"9798","2017-05-31","0.00","15.00","1.00","0.00","274"
"9799","2017-05-31","2.00","20.00","5.00","0.00","274"
"9800","2016-06-30","138.00","100.00","4.00","0.00","4147"
"9801","2016-07-31","272.00","100.00","2.00","0.00","4147"
"9802","2016-08-31","652.00","167.00","1.00","0.00","4147"
"9803","2016-09-30","374.00","129.00","2.00","0.00","4147"
"9804","2016-10-31","393.00","116.00","2.00","0.00","4147"
"9805","2016-11-30","448.00","73.00","2.00","1.00","4147"
"9806","2016-12-31","370.00","75.00","6.00","0.00","4147"
"9807","2017-01-31","832.00","93.00","4.00","0.00","4147"
"9808","2017-02-28","1097.00","88.00","1.00","0.00","4147"
"9809","2017-03-31","820.00","114.00","5.00","0.00","4147"
"9810","2017-04-30","608.00","143.00","2.00","0.00","4147"
"9811","2017-05-31","549.00","132.00","5.00","0.00","4147"
"9812","2016-06-30","5.00","38.00","10.00","0.00","1949"
"9813","2016-07-31","16.00","42.00","11.00","0.00","1949"
"9814","2016-08-31","5.00","42.00","15.00","0.00","1949"
"9815","2016-09-30","4.00","46.00","19.00","0.00","1949"
"9816","2016-10-31","2.00","38.00","16.00","0.00","1949"
"9817","2016-11-30","1.00","39.00","19.00","0.00","1949"
"9818","2016-12-31","5.00","31.00","14.00","0.00","1949"
"9819","2017-01-31","2.00","22.00","4.00","0.00","1949"
"9820","2017-02-28","2.00","31.00","8.00","0.00","1949"
"9821","2017-03-31","1.00","45.00","5.00","0.00","1949"
"9822","2017-04-30","0.00","36.00","5.00","0.00","1949"
"9823","2017-05-31","2.00","73.00","3.00","0.00","1949"
"9824","2016-06-30","2.00","2.00","2.00","1.00","346"
"9825","2016-07-31","0.00","2.00","1.00","1.00","346"
"9826","2016-08-31","0.00","0.00","3.00","1.00","346"
"9827","2016-09-30","0.00","0.00","0.00","1.00","346"
"9828","2016-10-31","59.00","76.00","4.00","0.00","346"
"9829","2016-11-30","52.00","32.00","2.00","0.00","346"
"9830","2016-12-31","73.00","33.00","5.00","0.00","346"
"9831","2017-01-31","37.00","36.00","8.00","0.00","346"
