"id","date","qianPerson","wanPerson","shiWanPerson","baiWanPerson","wdzjPlatId"
"11325","2016-11-30","110.00","59.00","33.00","2.00","2820"
"11326","2016-12-31","135.00","52.00","26.00","1.00","2820"
"11327","2017-01-31","117.00","47.00","19.00","1.00","2820"
"11328","2017-02-28","173.00","67.00","17.00","2.00","2820"
"11329","2017-03-31","88.00","76.00","24.00","1.00","2820"
"11330","2017-04-30","78.00","59.00","31.00","1.00","2820"
"11331","2017-05-31","121.00","63.00","17.00","1.00","2820"
"11332","2016-06-30","1100.00","110.00","31.00","0.00","2833"
"11333","2016-07-31","206.00","88.00","23.00","0.00","2833"
"11334","2016-08-31","163.00","102.00","24.00","0.00","2833"
"11335","2016-09-30","102.00","87.00","32.00","0.00","2833"
"11336","2016-10-31","455.00","92.00","24.00","0.00","2833"
"11337","2016-11-30","97.00","230.00","32.00","0.00","2833"
"11338","2016-12-31","126.00","108.00","28.00","0.00","2833"
"11339","2017-01-31","114.00","98.00","18.00","1.00","2833"
"11340","2017-02-28","144.00","152.00","36.00","0.00","2833"
"11341","2017-03-31","152.00","145.00","36.00","1.00","2833"
"11342","2017-04-30","138.00","115.00","36.00","0.00","2833"
"11343","2017-05-31","116.00","137.00","46.00","0.00","2833"
"11344","2016-06-30","24.00","49.00","18.00","1.00","916"
"11345","2016-07-31","66.00","46.00","21.00","0.00","916"
"11346","2016-08-31","34.00","39.00","24.00","1.00","916"
"11347","2016-09-30","22.00","42.00","21.00","3.00","916"
"11348","2016-10-31","23.00","40.00","24.00","3.00","916"
"11349","2016-11-30","23.00","41.00","36.00","2.00","916"
"11350","2016-12-31","15.00","29.00","37.00","3.00","916"
"11351","2017-01-31","19.00","37.00","32.00","1.00","916"
"11352","2017-02-28","15.00","55.00","30.00","3.00","916"
"11353","2017-03-31","24.00","52.00","37.00","1.00","916"
"11354","2017-04-30","21.00","58.00","31.00","2.00","916"
"11355","2017-05-31","24.00","58.00","37.00","1.00","916"
"11356","2016-06-30","62.00","78.00","20.00","1.00","1223"
"11357","2016-07-31","88.00","91.00","30.00","1.00","1223"
"11358","2016-08-31","116.00","90.00","32.00","0.00","1223"
"11359","2016-09-30","81.00","131.00","32.00","2.00","1223"
"11360","2016-10-31","103.00","91.00","31.00","1.00","1223"
"11361","2016-11-30","79.00","106.00","30.00","2.00","1223"
"11362","2016-12-31","88.00","127.00","44.00","2.00","1223"
"11363","2017-01-31","86.00","116.00","28.00","1.00","1223"
"11364","2017-02-28","125.00","138.00","36.00","2.00","1223"
"11365","2017-03-31","177.00","169.00","52.00","1.00","1223"
"11366","2017-04-30","153.00","127.00","34.00","0.00","1223"
"11367","2017-05-31","144.00","144.00","42.00","0.00","1223"
"11368","2016-06-30","110.00","135.00","28.00","0.00","2002"
"11369","2016-07-31","114.00","142.00","25.00","0.00","2002"
"11370","2016-08-31","101.00","145.00","36.00","0.00","2002"
"11371","2016-09-30","114.00","152.00","29.00","0.00","2002"
"11372","2016-10-31","96.00","153.00","32.00","0.00","2002"
"11373","2016-11-30","94.00","129.00","33.00","0.00","2002"
"11374","2016-12-31","105.00","126.00","37.00","1.00","2002"
"11375","2017-01-31","95.00","136.00","28.00","0.00","2002"
"11376","2017-02-28","104.00","126.00","26.00","0.00","2002"
"11377","2017-03-31","154.00","163.00","29.00","1.00","2002"
"11378","2017-04-30","110.00","124.00","38.00","0.00","2002"
"11379","2017-05-31","101.00","160.00","65.00","1.00","2002"
"11380","2016-06-30","263.00","95.00","23.00","0.00","1959"
"11381","2016-07-31","276.00","130.00","13.00","0.00","1959"
"11382","2016-08-31","294.00","166.00","20.00","0.00","1959"
"11383","2016-09-30","313.00","182.00","23.00","0.00","1959"
"11384","2016-10-31","288.00","202.00","25.00","0.00","1959"
"11385","2016-11-30","242.00","200.00","22.00","0.00","1959"
"11386","2016-12-31","277.00","263.00","24.00","0.00","1959"
"11387","2017-01-31","231.00","200.00","29.00","0.00","1959"
"11388","2017-02-28","152.00","182.00","28.00","0.00","1959"
"11389","2017-03-31","214.00","246.00","46.00","0.00","1959"
"11390","2017-04-30","209.00","219.00","34.00","0.00","1959"
"11391","2017-05-31","235.00","225.00","45.00","0.00","1959"
"11392","2016-06-30","319.00","257.00","50.00","6.00","585"
"11393","2016-07-31","756.00","204.00","52.00","3.00","585"
"11394","2016-08-31","480.00","149.00","27.00","0.00","585"
"11395","2016-09-30","155.00","152.00","36.00","0.00","585"
"11396","2016-10-31","172.00","165.00","44.00","0.00","585"
"11397","2016-11-30","172.00","178.00","48.00","0.00","585"
"11398","2016-12-31","155.00","145.00","38.00","0.00","585"
"11399","2017-01-31","145.00","150.00","28.00","0.00","585"
"11400","2017-02-28","157.00","193.00","44.00","0.00","585"
"11401","2017-03-31","157.00","174.00","42.00","0.00","585"
"11402","2017-04-30","153.00","141.00","37.00","0.00","585"
"11403","2017-05-31","142.00","205.00","46.00","0.00","585"
"11404","2016-06-30","705.00","108.00","17.00","0.00","1941"
"11405","2016-07-31","196.00","98.00","10.00","0.00","1941"
"11406","2016-08-31","65.00","100.00","30.00","0.00","1941"
"11407","2016-09-30","67.00","120.00","11.00","0.00","1941"
"11408","2016-10-31","108.00","105.00","15.00","0.00","1941"
"11409","2016-11-30","79.00","128.00","16.00","1.00","1941"
"11410","2016-12-31","51.00","128.00","29.00","1.00","1941"
"11411","2017-01-31","66.00","124.00","14.00","0.00","1941"
"11412","2017-02-28","70.00","121.00","21.00","1.00","1941"
"11413","2017-03-31","83.00","137.00","33.00","1.00","1941"
"11414","2017-04-30","82.00","166.00","29.00","1.00","1941"
"11415","2017-05-31","74.00","119.00","21.00","1.00","1941"
"11416","2016-06-30","27.00","26.00","19.00","1.00","2145"
"11417","2016-07-31","26.00","41.00","16.00","0.00","2145"
"11418","2016-08-31","32.00","46.00","25.00","0.00","2145"
"11419","2016-09-30","28.00","56.00","15.00","0.00","2145"
"11420","2016-10-31","19.00","49.00","18.00","0.00","2145"
"11421","2016-11-30","29.00","55.00","23.00","1.00","2145"
"11422","2016-12-31","39.00","61.00","30.00","0.00","2145"
"11423","2017-01-31","33.00","48.00","27.00","0.00","2145"
"11424","2017-02-28","12.00","18.00","17.00","0.00","2145"
"11425","2017-03-31","28.00","44.00","33.00","0.00","2145"
"11426","2017-04-30","42.00","46.00","27.00","0.00","2145"
"11427","2017-05-31","47.00","45.00","27.00","1.00","2145"
"11428","2016-06-30","1256.00","509.00","99.00","0.00","4367"
"11429","2016-07-31","340.00","358.00","94.00","0.00","4367"
"11430","2016-08-31","91.00","284.00","80.00","0.00","4367"
"11431","2016-09-30","158.00","497.00","100.00","0.00","4367"
"11432","2016-10-31","355.00","317.00","50.00","0.00","4367"
"11433","2016-11-30","288.00","327.00","54.00","0.00","4367"
"11434","2016-12-31","470.00","410.00","74.00","0.00","4367"
"11435","2017-01-31","300.00","377.00","59.00","1.00","4367"
"11436","2017-02-28","287.00","347.00","43.00","2.00","4367"
"11437","2017-03-31","485.00","299.00","63.00","0.00","4367"
"11438","2017-04-30","1307.00","319.00","56.00","0.00","4367"
"11439","2017-05-31","1047.00","344.00","40.00","0.00","4367"
"11440","2016-06-30","308.00","115.00","13.00","0.00","2070"
"11441","2016-07-31","447.00","305.00","18.00","0.00","2070"
"11442","2016-08-31","374.00","263.00","13.00","1.00","2070"
"11443","2016-09-30","412.00","157.00","22.00","0.00","2070"
"11444","2016-10-31","271.00","300.00","24.00","0.00","2070"
"11445","2016-11-30","233.00","204.00","16.00","0.00","2070"
"11446","2016-12-31","214.00","158.00","19.00","0.00","2070"
"11447","2017-01-31","208.00","141.00","16.00","1.00","2070"
"11448","2017-02-28","197.00","178.00","22.00","0.00","2070"
"11449","2017-03-31","179.00","233.00","37.00","0.00","2070"
"11450","2017-04-30","326.00","375.00","33.00","0.00","2070"
"11451","2017-05-31","324.00","293.00","27.00","0.00","2070"
"11452","2016-06-30","317.00","131.00","10.00","0.00","507"
"11453","2016-07-31","422.00","219.00","15.00","0.00","507"
"11454","2016-08-31","267.00","135.00","11.00","0.00","507"
"11455","2016-09-30","393.00","246.00","19.00","0.00","507"
"11456","2016-10-31","382.00","211.00","21.00","0.00","507"
"11457","2016-11-30","410.00","207.00","14.00","0.00","507"
"11458","2016-12-31","349.00","194.00","14.00","0.00","507"
"11459","2017-01-31","237.00","145.00","11.00","0.00","507"
"11460","2017-02-28","412.00","282.00","37.00","0.00","507"
"11461","2017-03-31","498.00","387.00","29.00","0.00","507"
"11462","2017-04-30","420.00","474.00","15.00","0.00","507"
"11463","2017-05-31","255.00","177.00","14.00","0.00","507"
"11464","2016-06-30","61.00","47.00","27.00","1.00","424"
"11465","2016-07-31","64.00","55.00","27.00","1.00","424"
"11466","2016-08-31","66.00","51.00","34.00","0.00","424"
"11467","2016-09-30","58.00","60.00","25.00","2.00","424"
"11468","2016-10-31","59.00","57.00","25.00","0.00","424"
"11469","2016-11-30","50.00","59.00","29.00","0.00","424"
"11470","2016-12-31","50.00","58.00","26.00","1.00","424"
"11471","2017-01-31","46.00","51.00","25.00","0.00","424"
"11472","2017-02-28","46.00","50.00","29.00","0.00","424"
"11473","2017-03-31","42.00","46.00","27.00","1.00","424"
"11474","2017-04-30","48.00","42.00","28.00","0.00","424"
"11475","2017-05-31","43.00","42.00","24.00","0.00","424"
"11476","2016-06-30","17.00","43.00","30.00","1.00","1497"
"11477","2016-07-31","16.00","46.00","32.00","1.00","1497"
"11478","2016-08-31","14.00","62.00","27.00","1.00","1497"
"11479","2016-09-30","16.00","63.00","25.00","1.00","1497"
"11480","2016-10-31","12.00","69.00","21.00","1.00","1497"
"11481","2016-11-30","21.00","55.00","27.00","1.00","1497"
"11482","2016-12-31","18.00","67.00","24.00","1.00","1497"
"11483","2017-01-31","19.00","62.00","17.00","2.00","1497"
"11484","2017-02-28","24.00","76.00","22.00","2.00","1497"
"11485","2017-03-31","24.00","74.00","24.00","2.00","1497"
"11486","2017-04-30","35.00","74.00","23.00","2.00","1497"
"11487","2017-05-31","40.00","60.00","30.00","2.00","1497"
"11488","2016-06-30","8.00","13.00","1.00","0.00","1721"
"11489","2016-07-31","27.00","28.00","2.00","0.00","1721"
"11490","2016-08-31","38.00","48.00","12.00","0.00","1721"
"11491","2016-09-30","32.00","51.00","8.00","0.00","1721"
"11492","2016-10-31","31.00","47.00","9.00","0.00","1721"
"11493","2016-11-30","25.00","35.00","15.00","0.00","1721"
"11494","2016-12-31","23.00","39.00","15.00","0.00","1721"
"11495","2017-01-31","20.00","63.00","14.00","0.00","1721"
"11496","2017-02-28","35.00","62.00","16.00","0.00","1721"
"11497","2017-03-31","46.00","54.00","22.00","0.00","1721"
"11498","2017-04-30","75.00","93.00","35.00","0.00","1721"
"11499","2017-05-31","57.00","114.00","30.00","0.00","1721"
"11500","2016-06-30","329.00","26.00","3.00","0.00","2565"
"11501","2016-07-31","267.00","96.00","3.00","1.00","2565"
"11502","2016-08-31","222.00","131.00","7.00","0.00","2565"
"11503","2016-09-30","239.00","151.00","22.00","0.00","2565"
"11504","2016-10-31","229.00","107.00","22.00","0.00","2565"
"11505","2016-11-30","217.00","138.00","14.00","0.00","2565"
"11506","2016-12-31","200.00","172.00","16.00","0.00","2565"
"11507","2017-01-31","190.00","162.00","12.00","0.00","2565"
"11508","2017-02-28","232.00","110.00","10.00","0.00","2565"
"11509","2017-03-31","236.00","148.00","9.00","0.00","2565"
"11510","2017-04-30","223.00","170.00","12.00","2.00","2565"
"11511","2017-05-31","241.00","139.00","19.00","1.00","2565"
"11512","2016-06-30","174.00","282.00","68.00","2.00","853"
"11513","2016-07-31","139.00","205.00","57.00","2.00","853"
"11514","2016-08-31","115.00","192.00","50.00","0.00","853"
"11515","2016-09-30","92.00","138.00","25.00","0.00","853"
"11516","2016-10-31","101.00","183.00","36.00","0.00","853"
"11517","2016-11-30","101.00","107.00","24.00","1.00","853"
"11518","2016-12-31","98.00","213.00","47.00","2.00","853"
"11519","2017-01-31","93.00","131.00","24.00","1.00","853"
"11520","2017-02-28","64.00","104.00","18.00","0.00","853"
"11521","2017-03-31","99.00","224.00","47.00","0.00","853"
"11522","2017-04-30","77.00","108.00","15.00","3.00","853"
"11523","2017-05-31","93.00","161.00","46.00","0.00","853"
"11524","2016-06-30","8910.00","269.00","42.00","1.00","3867"
"11525","2016-07-31","4710.00","266.00","29.00","0.00","3867"
"11526","2016-08-31","641.00","213.00","32.00","1.00","3867"
"11527","2016-09-30","277.00","169.00","25.00","2.00","3867"
"11528","2016-10-31","356.00","228.00","54.00","1.00","3867"
"11529","2016-11-30","544.00","217.00","42.00","1.00","3867"
"11530","2016-12-31","351.00","189.00","41.00","1.00","3867"
"11531","2017-01-31","221.00","163.00","39.00","0.00","3867"
"11532","2017-02-28","163.00","142.00","19.00","1.00","3867"
"11533","2017-03-31","174.00","165.00","48.00","2.00","3867"
"11534","2017-04-30","203.00","188.00","40.00","0.00","3867"
"11535","2017-05-31","209.00","170.00","32.00","0.00","3867"
"11536","2016-06-30","11.00","21.00","7.00","2.00","361"
"11537","2016-07-31","11.00","24.00","9.00","3.00","361"
"11538","2016-08-31","18.00","18.00","14.00","3.00","361"
"11539","2016-09-30","22.00","16.00","12.00","2.00","361"
"11540","2016-10-31","18.00","21.00","13.00","3.00","361"
"11541","2016-11-30","16.00","19.00","15.00","2.00","361"
"11542","2016-12-31","18.00","18.00","17.00","2.00","361"
"11543","2017-01-31","17.00","20.00","14.00","2.00","361"
"11544","2017-02-28","12.00","19.00","15.00","2.00","361"
"11545","2017-03-31","13.00","26.00","15.00","2.00","361"
"11546","2017-04-30","15.00","26.00","15.00","2.00","361"
"11547","2017-05-31","10.00","23.00","15.00","3.00","361"
"11548","2016-06-30","54.00","68.00","2.00","0.00","2248"
"11549","2016-07-31","60.00","101.00","2.00","0.00","2248"
"11550","2016-08-31","61.00","107.00","10.00","0.00","2248"
"11551","2016-09-30","62.00","140.00","5.00","0.00","2248"
"11552","2016-10-31","40.00","83.00","8.00","0.00","2248"
"11553","2016-11-30","52.00","76.00","17.00","0.00","2248"
"11554","2016-12-31","42.00","108.00","18.00","0.00","2248"
"11555","2017-01-31","57.00","125.00","15.00","0.00","2248"
"11556","2017-02-28","62.00","221.00","18.00","0.00","2248"
"11557","2017-03-31","87.00","339.00","16.00","0.00","2248"
"11558","2017-04-30","164.00","292.00","21.00","0.00","2248"
"11559","2017-05-31","158.00","90.00","38.00","0.00","2248"
"11560","2016-06-30","46.00","88.00","70.00","10.00","4535"
"11561","2016-07-31","39.00","107.00","71.00","7.00","4535"
"11562","2016-08-31","52.00","117.00","124.00","13.00","4535"
"11563","2016-09-30","57.00","124.00","116.00","16.00","4535"
"11564","2016-10-31","25.00","54.00","63.00","2.00","4535"
"11565","2016-11-30","59.00","145.00","146.00","11.00","4535"
"11566","2016-12-31","76.00","178.00","158.00","15.00","4535"
"11567","2017-01-31","87.00","155.00","85.00","7.00","4535"
"11568","2017-02-28","106.00","173.00","96.00","2.00","4535"
"11569","2017-03-31","102.00","249.00","208.00","22.00","4535"
"11570","2017-04-30","136.00","308.00","196.00","13.00","4535"
"11571","2017-05-31","118.00","276.00","127.00","12.00","4535"
"11572","2016-06-30","42.00","94.00","41.00","1.00","2181"
"11573","2016-07-31","58.00","72.00","20.00","1.00","2181"
"11574","2016-08-31","54.00","89.00","43.00","1.00","2181"
"11575","2016-09-30","37.00","95.00","49.00","2.00","2181"
"11576","2016-10-31","38.00","48.00","14.00","0.00","2181"
"11577","2016-11-30","75.00","85.00","24.00","0.00","2181"
"11578","2016-12-31","56.00","72.00","28.00","0.00","2181"
"11579","2017-01-31","38.00","81.00","47.00","2.00","2181"
"11580","2017-02-28","46.00","106.00","54.00","1.00","2181"
"11581","2017-03-31","229.00","97.00","45.00","0.00","2181"
"11582","2017-04-30","82.00","92.00","39.00","0.00","2181"
"11583","2017-05-31","75.00","91.00","44.00","1.00","2181"
"11584","2016-06-30","34.00","89.00","20.00","0.00","3324"
"11585","2016-07-31","32.00","84.00","29.00","0.00","3324"
"11586","2016-08-31","32.00","95.00","30.00","0.00","3324"
"11587","2016-09-30","38.00","107.00","31.00","0.00","3324"
"11588","2016-10-31","47.00","120.00","33.00","0.00","3324"
"11589","2016-11-30","41.00","117.00","34.00","0.00","3324"
"11590","2016-12-31","41.00","97.00","42.00","1.00","3324"
"11591","2017-01-31","41.00","107.00","41.00","0.00","3324"
"11592","2017-02-28","54.00","135.00","30.00","0.00","3324"
"11593","2017-03-31","47.00","141.00","28.00","0.00","3324"
"11594","2017-04-30","57.00","135.00","24.00","0.00","3324"
"11595","2017-05-31","71.00","115.00","40.00","0.00","3324"
"11596","2016-02-29","187.00","95.00","53.00","7.00","1914"
"11597","2016-03-31","214.00","164.00","106.00","12.00","1914"
"11598","2016-04-30","258.00","134.00","65.00","8.00","1914"
"11599","2016-05-31","784.00","152.00","42.00","1.00","1914"
"11600","2016-06-30","586.00","61.00","21.00","2.00","1914"
"11601","2016-07-31","1149.00","78.00","21.00","0.00","1914"
"11602","2016-08-31","523.00","133.00","53.00","1.00","1914"
"11603","2016-09-30","218.00","135.00","64.00","8.00","1914"
"11604","2016-10-31","179.00","110.00","35.00","2.00","1914"
"11605","2016-11-30","1241.00","127.00","47.00","5.00","1914"
"11606","2016-12-31","1272.00","54.00","29.00","1.00","1914"
"11607","2017-01-31","117.00","71.00","36.00","1.00","1914"
"11608","2016-06-30","817.00","107.00","27.00","2.00","1581"
"11609","2016-07-31","276.00","105.00","49.00","2.00","1581"
"11610","2016-08-31","118.00","126.00","41.00","1.00","1581"
"11611","2016-09-30","84.00","132.00","58.00","3.00","1581"
"11612","2016-10-31","77.00","136.00","45.00","3.00","1581"
"11613","2016-11-30","60.00","126.00","61.00","2.00","1581"
"11614","2016-12-31","79.00","131.00","43.00","3.00","1581"
"11615","2017-01-31","54.00","131.00","19.00","3.00","1581"
"11616","2017-02-28","45.00","111.00","44.00","4.00","1581"
"11617","2017-03-31","56.00","169.00","51.00","1.00","1581"
"11618","2017-04-30","61.00","108.00","35.00","3.00","1581"
"11619","2017-05-31","66.00","113.00","36.00","2.00","1581"
"11620","2016-06-30","26.00","41.00","20.00","0.00","2398"
"11621","2016-07-31","38.00","49.00","25.00","0.00","2398"
"11622","2016-08-31","35.00","51.00","17.00","0.00","2398"
"11623","2016-09-30","37.00","46.00","20.00","1.00","2398"
"11624","2016-10-31","41.00","56.00","26.00","0.00","2398"
